N,general_info_BoundingBox,general_info_EnabledImageTypes,general_info_GeneralSettings,general_info_ImageHash,general_info_ImageSpacing,general_info_MaskHash,general_info_NumpyVersion,general_info_PyWaveletVersion,general_info_SimpleITKVersion,general_info_Version,general_info_VolumeNum,general_info_VoxelNum,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxis,original_shape_MajorAxis,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MinorAxis,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_Volume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,score,positive_score
13,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",5b43ba7862cb9c5982a921d47f48a964d2d42386,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,139,181,118460478,1.548236441,22,2.924916575,203,13.06803516,161.4337778,163,106,97,9.368236666,162.2484227,-0.404766026,118460478,0.396327605,263.6860591,9.120895944,6.236363744,-0.638913617,1.43852192,0.545723397,0.44925478,0.49328649,1.139851914,0.301573297,0.762076169,0.758600446,0.979430614,0.919032649,-0.110435259,0.530259088,0.447593754,2.982893693,0.182513082,2.887762871,0.348047477,5.965787385,2.273635375,0.496061329,5.724770595,231.7644444,0.05150321,27.84492721,1783.474222,0.511651556,9.4,201.6862222,1855.228889,26.06731296,0.146433333,0.022783685,0.193126846,0.00655828,820.38449,0.343095482,0.635257516,9.489512293,5.619290697,52.20399747,0.754700071,0.158124138,3.498498996,914.5320383,0.38008482,0.531350427,2.016929962,0.632429809,6.043126429,0.107023456,18.80327869,0.30825047,1.662993819,7.081967213,123899.377,1152394.098,14603.32295,0.418010018,28.14754098,0.461435098,0.702547073,5.242954411,0.285378678,3.298010431,0.013555556,118457.2916,35.69233158,0.001678437,4.174237882,0.020798488,0.013732502,0,BG
14,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",d0a3db68bfb9e4a9e3acfc3248b228cfd15c8fea,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,153,193,137717085,1.435871613,22,2.770915598,214,12.68170222,174.246,176,119,95,9.235109616,174.9394086,-0.440025696,137717085,0.419693728,242.1281507,12.41769091,4.731767551,-0.73719114,1.312259876,0.447624854,0.491079605,0.414399988,1.067687051,0.275575731,0.798322835,0.796122493,0.983050023,0.931723357,-0.138287988,0.568952121,0.385466578,3.493064816,0.214300551,2.656856493,0.355990778,6.986129633,2.154914735,0.439971183,5.782282796,200.9768889,0.044661531,37.86661314,1888.621778,0.445744,12.584,255.7373333,3416.225333,21.39864222,0.095079259,0.023574586,0.329633041,0.002699388,781.6325812,0.368785442,0.559610787,12.10744618,7.434564217,98.33699494,0.64167845,0.103598094,3.632369779,701.6388644,0.329676688,0.470752137,2.840013383,0.586693908,6.942722023,0.065108721,22.77142857,0.325306122,1.733877551,15.74285714,118243.1714,1579832.657,9647.249135,0.121833333,28.91428571,0.413061224,0.662358911,10.80229255,0.072320743,3.541237601,0.015555556,114110.5184,27.96072044,0.001745554,3.73138267,0.015588316,0.017029762,0,BG
15,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",1a0633ff1619fbaf1d668e8f3d82cfaed9e37bbe,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,147,191,132847600,1.554601822,24,2.804898281,212,13.63138844,170.9937778,173,112,100,9.91331674,171.8187676,-0.497305458,132847600,0.383842864,282.8168502,11.60150617,6.84764472,-0.972234424,1.596763963,0.513290897,0.513377261,0.462446524,1.126061413,0.298762543,0.77719434,0.773861175,0.980670251,0.924132127,-0.141715431,0.593756612,0.418490929,3.366099349,0.178499498,2.884380399,0.29205041,6.732198697,2.304967523,0.527513715,5.828206279,216.2808889,0.04806242,32.95934736,1727.292889,0.530372543,11.84088889,225.2684444,2850.340444,20.95807167,0.107992901,0.027166007,0.364896386,0.004801198,796.0449601,0.350089673,0.625613944,11.43812479,6.260307169,78.31770525,0.604714857,0.118182358,3.600028085,809.5049732,0.354060342,0.505094017,2.264091761,0.608690454,6.863685603,0.07734979,25.56521739,0.277882798,2.313327032,14.86956522,81379.6087,1030303.565,7116.807594,0.222913647,39.23913043,0.426512287,0.676445523,10.35408528,0.140340379,3.677036617,0.020444444,78987.12287,30.48105236,0.00174128,3.85268994,0.019806187,0.01584207,0,BG
16,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",497c8d5642428799bf392e8ee38726438d2f7d0a,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,142,186,123872080,1.597890768,23,4.037990674,209,13.7336403,164.9973333,167,67,142,9.7452898,165.913016,-0.720538571,123872080,0.378887309,303.0088818,26.56389515,9.539655059,-1.243865129,1.655597872,0.518395738,0.52273672,0.475670747,1.115886121,0.291423907,0.769265146,0.766437125,0.989729735,0.941133882,-0.146613032,0.605472941,0.438478214,5.126357205,0.170564506,2.922775728,0.301465546,10.25271441,2.344486773,0.543498402,5.859463354,236.052,0.052456,27.16806914,1704.992889,0.564151062,26.73533333,208.7586667,5722.223778,8.149139,0.041611172,0.022870116,0.600030254,0.001384326,814.4525385,0.347857338,0.66466237,26.3405943,5.699942219,154.7729117,0.227726073,0.043356312,3.593085337,846.1901552,0.359362999,0.52017094,1.936372361,0.611712151,15.89230881,0.027633109,14.0625,0.219726563,2.741943359,25.453125,114482.2813,3149949.047,4309.55177,0.075418881,33.78125,0.527832031,0.744926877,20.44053372,0.0555334,3.531849916,0.014222222,109538.4336,12.97181452,0.00161565,9.925213334,0.010885163,0.04460324,0,BG
17,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",1bdf8f94e54b31935f7376945e734e5e0ad76aa8,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,107,175,99739154,2.043222689,32,2.963036627,208,20.16178351,146.6964444,151,64,144,13.98736763,148.8766484,-0.688778437,99739154,0.285730074,644.4096318,20.27129722,43.22080135,-5.458883792,3.714617818,0.585499142,0.727412997,0.513986202,1.17631125,0.319591407,0.754791378,0.750158193,0.988457975,0.936740482,-0.259835766,0.802904389,0.452681189,4.414617083,0.123307692,3.509779584,0.255961516,8.829234166,2.853749302,1.07502924,6.22627001,244.364,0.054303111,25.49832573,1285.785333,1.109661778,20.28822222,192.4706667,4050.879333,11.79824314,0.069792897,0.022548145,0.423992707,0.00368516,620.1776647,0.254516846,1.253267168,19.93009149,5.175675314,107.7437627,0.331161557,0.075011039,3.942015395,926.7655436,0.37774275,0.541470085,1.700771401,0.628356394,12.37475774,0.050269217,11.48387097,0.185223725,3.41207076,16.93548387,90081.48387,1977111.629,4629.664583,0.24710546,23.80645161,0.383975026,0.642206198,11.12720137,0.182439809,4.191289456,0.013777778,84813.53382,12.69513405,0.002178116,8.350137378,0.021423397,0.040313624,0,BG
18,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",1d33783180512a05e439ae901718cd972618b01e,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,92,160,71345867,2.075051667,40,2.213016704,199,21.55424395,123.3144444,120,65,134,16.70892442,125.9151981,0.346379621,71345867,0.259721086,648.1849025,12.44603514,31.95572124,2.904982092,3.750129441,0.691526366,0.688527407,0.577842064,1.246655382,0.353017067,0.729641427,0.722447398,0.98180011,0.919462881,-0.229689708,0.775738257,0.482003704,3.417759704,0.098985142,3.653988771,0.192349027,6.835519407,2.891643674,1.110413952,6.164889898,274.7355556,0.061052346,20.2884,1168.744889,1.125962667,13.01466667,162.5337778,2037.742222,18.4061021,0.115678148,0.024375332,0.379131158,0.004703914,649.0401745,0.248800313,1.205387475,13.27410503,4.322663479,55.02177549,0.492182655,0.117585706,3.798489369,1077.317856,0.408928807,0.57974359,1.283047011,0.654709442,8.851938652,0.078565004,12.46268657,0.186010247,3.435509022,17.58208955,73293.04478,802602.9552,8486.202695,0.259834163,30.43283582,0.45422143,0.697733228,11.76951175,0.199873817,3.934460798,0.014888889,68782.01782,27.44861216,0.002155439,6.152739492,0.032631574,0.024815199,0,BG
19,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",8fd766455c619e7df091b51d0c8c84d9455f0879,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,78,134.1,51098991,1.886655217,29.25,3.14997859,186,17.35301235,104.3055556,102,49,137,12.20271827,106.561397,0.611151366,51098991,0.317175111,475.6824136,13.99881159,22.91046624,2.639042497,2.660027237,0.558897587,0.651809915,0.496014785,1.158746604,0.311728054,0.76236358,0.758280888,0.988969348,0.938867874,-0.213474954,0.736219774,0.442026445,3.670611315,0.139862328,3.314289711,0.250059145,7.341222631,2.682537059,0.804731206,6.158878917,217.5733333,0.04834963,31.31402884,1427.288,0.844129333,14.51933333,206.4586667,2778.378889,17.9644895,0.088671088,0.024542224,0.390380122,0.00280282,666.6358121,0.279800211,1.01908306,15.07986448,5.702238713,78.49717915,0.501617023,0.090529391,3.851372436,916.1792517,0.382131202,0.529452991,2.066344021,0.635743655,9.821822116,0.059200569,13.8115942,0.200168032,2.473009872,17.89855072,89336.86957,1132483.638,7893.723902,0.121151122,26.79710145,0.388363789,0.645363064,10.01192136,0.089391646,4.01512717,0.015333333,85083.56144,16.98920844,0.00201162,8.326677391,0.015940536,0.038718525,0,BG
20,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",790987abdeb9fed8f8ba0fac90bdd83ebd856e80,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,124,186,119175806,1.909502434,29,3.528402655,210,18.56791585,161.0124444,167,66,144,12.76849247,162.737557,-0.970558652,119175806,0.30968316,558.5051785,25.72424491,33.31461255,-5.200643598,3.073498277,0.565957499,0.687099202,0.500842192,1.163653382,0.313805383,0.760281905,0.756090434,0.988835006,0.93829412,-0.231880114,0.756473301,0.445278713,5.009659577,0.138747234,3.289888875,0.235372359,10.01931915,2.659335135,0.909863944,6.150526612,233.2177778,0.051826173,27.90867773,1393.574222,0.98444958,25.62133333,200.8253333,5502.812444,8.52606858,0.049144305,0.02238812,0.570044638,0.001821006,680.1353855,0.283887969,1.110926307,24.71110935,5.432048961,145.6662382,0.243435289,0.053151137,3.846117534,895.716213,0.371136379,0.532700855,1.832989315,0.622328821,14.95575477,0.035425872,15.21875,0.237792969,3.491943359,26.203125,94328.53125,2643405.094,3630.403166,0.098224206,26.21875,0.409667969,0.660248543,19.27103913,0.069393106,3.827337639,0.014222222,89384.68359,12.33547074,0.001902704,9.243421749,0.018956752,0.045491002,0,BG
21,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",4468802ce2d6bb4f69b153e72fd7e66a4bee7007,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,110,175,92861461,2.077308254,39,2.218576285,206,20.92258765,141.4864444,141,67,139,15.91494752,143.6519412,0.039881516,92861461,0.259608198,617.4662607,18.04417449,28.21382884,0.597640418,3.545485137,0.68039235,0.677591932,0.570402724,1.235356235,0.347992497,0.732738294,0.725797601,0.986658812,0.930214228,-0.225006633,0.766672631,0.477863535,4.162660119,0.098045213,3.654610246,0.155513578,8.325320237,2.904607123,1.056469372,6.195010357,270.8786667,0.060195259,21.30397511,1168.236889,1.085299556,18.58,166.6511111,3107.549333,11.33617343,0.071460174,0.025313702,0.453244331,0.003095759,651.8606039,0.251939557,1.158168083,18.58917573,4.475455044,83.12334656,0.311098769,0.073547124,3.813112274,1062.345821,0.405609207,0.574769231,1.358448662,0.651833592,12.12329624,0.049450163,19.075,0.2384375,3.335,17.025,53518.125,872126.325,3798.713062,0.154907455,32.3,0.40375,0.658832109,10.9835653,0.11276688,4.02414716,0.017777778,50354.0625,15.74518939,0.00212612,8.912145961,0.022409159,0.036726298,0,BG
22,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",7cede77cebc867d6798c33d638809873633fcca7,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,103,175,90983421,2.147610561,47,1.948613224,209,23.53825926,139.5522222,141,63,146,18.83862542,142.1919055,-0.046802324,90983421,0.245672593,743.7152728,17.71536079,36.51650618,-0.155871979,4.31110042,0.680547454,0.727327579,0.567110473,1.231809229,0.347998026,0.734980254,0.727788462,0.986662559,0.930674349,-0.263363235,0.811606625,0.471353911,4.099715279,0.095109668,3.719574393,0.169813545,8.199430559,2.985739978,1.247911968,6.261215965,252.2813333,0.056062519,24.14617284,1105.526667,1.257176099,18.02711111,172.4444444,3179.400889,12.3694164,0.078645145,0.01973964,0.366522951,0.002258585,596.1128757,0.232053711,1.343382562,17.852773,4.677084415,84.93039735,0.350554971,0.082535244,3.887317781,1050.135654,0.40204523,0.57008547,1.460428754,0.647487265,11.43324375,0.056095597,7.65,0.19125,3.159375,20.175,93823.75,1743955.25,6226.437896,0.144610686,12.05,0.30125,0.564261756,12.4844992,0.091167109,4.224024421,0.008888889,81167.5,13.52956125,0.002557477,7.98561794,0.023798664,0.041213448,0,BG
23,"(0, 0, 0, 15, 15, 20)",{'Original': {}},"{'minimumROIDimensions': 1, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'enableCExtensions': True, 'additionalInfo': True, 'verbose': False}",aa1167c5fd93327e3ef6b6efc2825539f37d2d38,"(1.0, 1.0, 1.0)",43cf8dfb9f1115c6f62383267418efc41b82cc89,1.14.2,0.5.2,1.1.0,1.3.0.post92+g974a734,1,4500,0.749268649,0.749268649,17.2819752,23.06512519,23.60084744,23.60084744,19.79898987,27.44084547,17.2819752,0.828666066,1590.668126,0.353481806,4500,95,162,75305493,2.079106536,41,2.161181871,195,21.33786696,126.8931111,125,67,128,16.61062976,129.3621042,0.216220574,75305493,0.259225679,632.6923525,13.51155854,29.78927635,1.572458231,3.742051402,0.660406557,0.699892249,0.559232468,1.232359159,0.345803764,0.73690191,0.730501175,0.982587387,0.921899937,-0.239047802,0.790338054,0.473955957,3.569451123,0.099098773,3.651498984,0.187429747,7.138902246,2.911329728,1.10061449,6.225378182,260.12,0.057804444,22.5495844,1166.515556,1.105078321,13.97244444,171.6391111,2384.268,16.85149957,0.105780802,0.023529417,0.374552821,0.004316396,631.8540832,0.246728453,1.207137579,14.07361672,4.555134267,63.02730792,0.463562513,0.110000156,3.846490648,1032.702541,0.400777584,0.568837607,1.408812617,0.648751945,9.204882961,0.074229459,12.87878788,0.19513315,3.064508724,18.22727273,70856.54545,849457.9697,7351.578556,0.23520202,25.63636364,0.388429752,0.64416738,11.22280894,0.178478528,4.068338961,0.014666667,66207.78512,25.07174674,0.002231733,5.961201439,0.03135504,0.02524622,0,BG
